month,day,Hour,Load (MW),Price ($/MWh)
2,11,9,674.1,36.77
2,11,10,551.976,-3.42
2,11,11,502.763,-8.57
2,11,12,535.477,21.67
2,11,13,557.545,6.02
2,11,14,525.971,-17.1
2,11,15,532.822,16.86
2,11,16,592.885,30.74
2,11,17,677.84,39.13
2,11,18,737.606,47.67
2,11,19,742.874,49.56
2,11,20,721.339,35.07
2,11,21,697.942,37.61
2,11,22,673.986,37.81
2,11,23,636.874,32.73
2,11,24,592.615,29.45
2,12,1,559.958,28.56
2,12,2,538.475,28.72
2,12,3,527.199,26.96
2,12,4,522.952,26.55
2,12,5,526.173,24.95
2,12,6,545.42,24.58
2,12,7,580.238,25.64
2,12,8,622.904,26.99
2,12,9,634.82,28.47
2,12,10,552.206,15.83
2,12,11,548.99,14.6
2,12,12,554.141,-11.16
2,12,13,550.24,-11.3
2,12,14,552.723,5.18
2,12,15,576.853,24.81
2,12,16,615.172,24.86
2,12,17,653.362,25.39
2,12,18,725.005,40.55
2,12,19,740.503,37.92
2,12,20,721.903,30.9
2,12,21,697.693,28.29
2,12,22,675.117,31.83
2,12,23,646.815,30.57
2,12,24,610.208,20.64
2,13,1,586.199,27.77
2,13,2,572.938,26.89
2,13,3,570.49,27.35
2,13,4,565.858,25.77
2,13,5,572.18,27.19
2,13,6,590.517,27.25
2,13,7,626.301,27.65
2,13,8,665.985,32.92
2,13,9,643.224,89.02
2,13,10,571.327,126.28
2,13,11,494.843,188.68
2,13,12,458.656,178.35
2,13,13,426.041,192.06
2,13,14,426.216,199.02
2,13,15,458.929,230.68
2,13,16,553.735,247.13
2,13,17,694.71,257.42
2,13,18,779.292,246.76
2,13,19,780.171,263.92
2,13,20,744.021,179.05
2,13,21,721.635,152.71
2,13,22,699.743,142.18
2,13,23,676.949,112.17
2,13,24,642.84,111.55
2,14,1,622,120.16
2,14,2,611.67,141.33
2,14,3,605.572,149.02
2,14,4,608.182,162.68
2,14,5,622.452,203.21
2,14,6,661.931,233.49
2,14,7,736.547,209.12
2,14,8,781.455,275.06
2,14,9,768.605,304.18
2,14,10,724.82,253.96
2,14,11,663.708,236.77
2,14,12,594.53,213.04
2,14,13,547.945,150.78
2,14,14,522.43,142.43
2,14,15,526.842,148.38
2,14,16,603.642,152.04
2,14,17,733.262,196.59
2,14,18,817.645,266.09
2,14,19,827.333,314.82
2,14,20,816.378,287.88
2,14,21,792.113,225
2,14,22,765.562,175.48
2,14,23,737.724,152.89
2,14,24,702.345,135.92
2,15,1,678.322,122.58
2,15,2,666.303,106.45
2,15,3,661.217,120.84
2,15,4,666.193,123.6
2,15,5,682.14,128.49
2,15,6,719.462,151.98
2,15,7,795.182,173.02
2,15,8,804.457,210.63
2,15,9,722.027,176.82
2,15,10,636.121,185.98
2,15,11,574.554,160.15
2,15,12,573.851,153.56
2,15,13,579.557,154.81
2,15,14,586.135,153.56
2,15,15,585.259,152.43
2,15,16,617.963,142.78
2,15,17,721.915,190.49
2,15,18,812.17,261.26
2,15,19,826.156,219.82
2,15,20,815.562,203.63
2,15,21,796.276,198.75
2,15,22,768.563,182.4
2,15,23,728.679,165.33
2,15,24,692.306,173.23
2,16,1,674.631,137.71
2,16,2,663.979,143.07
2,16,3,657.695,148.14
2,16,4,660.727,135.75
2,16,5,674.308,139.54
2,16,6,711.439,139.17
2,16,7,777.657,177.45
2,16,8,805.47,179.91
2,16,9,776.803,135.53
2,16,10,719.233,157.29
2,16,11,629.52,55.58
2,16,12,587.458,40.79
2,16,13,582.962,38
2,16,14,593.391,38.53
2,16,15,596.872,43.49
2,16,16,651.527,58.63
2,16,17,712.906,85.82
2,16,18,780.215,105.42
2,16,19,787.54,87.7
2,16,20,759.614,70.1
2,16,21,730.107,52.25
2,16,22,694.587,56.04
2,16,23,647.218,38.79
2,16,24,597.263,37.7
2,17,1,566.505,38.34
2,17,2,546.49,35.71
2,17,3,536.793,34.83
2,17,4,537.246,31.85
2,17,5,547.163,32.13
2,17,6,586.298,32.98
2,17,7,651.977,33.03
2,17,8,694.727,35.82
2,17,9,690.738,33.5
2,17,10,660.722,31.31
2,17,11,593.06,32.02
2,17,12,591.477,32.66
2,17,13,636.601,31.65
2,17,14,657.995,32.61
2,17,15,661.632,34.86
2,17,16,662.663,32.03
2,17,17,693.118,34.37
2,17,18,724.422,43.98
2,17,19,724.84,60.01
2,17,20,700.777,50.12
2,17,21,674.047,35.6
2,17,22,644.874,33.74
2,17,23,599.054,31.74
2,17,24,555.812,40.24
2,18,1,530.378,38.47
2,18,2,517.36,35.31
2,18,3,504.64,36.56
2,18,4,507.458,35.7
2,18,5,518.558,35.53
2,18,6,560.898,35.69
2,18,7,623.53,51.32
2,18,8,674.035,84.39
2,18,9,672.042,53.63
2,18,10,678.292,36.93
2,18,11,682.464,28.87
2,18,12,653.079,-18.2
2,18,13,644.321,-0.77
2,18,14,621.401,33.88
2,18,15,620.09,12.59
2,18,16,640.919,52.77
2,18,17,727.368,73.55
2,18,18,796.829,115.35
2,18,19,817.246,106.21
2,18,20,796.6,104.74
2,18,21,776.586,85.88
2,18,22,755.559,75.4
2,18,23,717.882,65.03
2,18,24,678.482,57.58
2,19,1,648.46,84.45
2,19,2,633.833,91.03
2,19,3,626.751,95.11
2,19,4,626.676,107.07
2,19,5,632.744,83.85
2,19,6,643.875,66.82
2,19,7,676.803,94.51
2,19,8,709.204,70.22
2,19,9,736.606,44.62
2,19,10,761.602,39.41
2,19,11,768.982,67.17
2,19,12,763.55,69.54
2,19,13,745.918,82.55
2,19,14,730.765,130
2,19,15,710.1,145.47
2,19,16,715.424,124.12
2,19,17,755.753,115.51
2,19,18,815.654,161.89
2,19,19,829.281,131.05
2,19,20,809.424,171.93
2,19,21,782.59,202.58
2,19,22,756.026,313.05
2,19,23,719.383,211.72
2,19,24,683.506,62.39
2,20,1,658.615,69.57
2,20,2,644.479,113.54
2,20,3,637.211,89.43
2,20,4,635.585,69.36
2,20,5,641.658,80.59
2,20,6,655.485,73.22
2,20,7,683.962,93.68
2,20,8,705.508,90.24
2,20,9,678.777,57.32
2,20,10,628.768,40.4
2,20,11,637.169,63.89
2,20,12,656.318,67.97
2,20,13,667.776,64.92
2,20,14,646.801,-19.38
2,20,15,606.288,19.05
2,20,16,662.036,46.67
2,20,17,712.945,71.06
2,20,18,796.069,96.78
2,20,19,812.554,89.09
2,20,20,784.405,81.08
2,20,21,752.068,77.84
2,20,22,718.084,69.98
2,20,23,674.43,48.14
2,20,24,630.036,40.56
2,21,1,599.161,49.73
2,21,2,579.307,50.4
2,21,3,568.869,42.14
2,21,4,565.543,41.44
2,21,5,571.071,43.15
2,21,6,600.943,66.66
2,21,7,656.294,75.86
2,21,8,696.532,81.16
2,21,9,705.517,64.84
2,21,10,672.299,32.37
2,21,11,637.652,3.8
2,21,12,610.217,8.23
2,21,13,581.386,13.58
2,21,14,576.479,14.58
2,21,15,570.735,19.13
2,21,16,603.725,29.5
2,21,17,671.595,35.36
2,21,18,736.319,46.92
2,21,19,749.119,50.18
2,21,20,722.946,47.26
2,21,21,692.353,36.27
2,21,22,659.864,35.08
2,21,23,618.315,34.15
2,21,24,579.167,34.71
2,22,1,555.279,25.77
2,22,2,541.068,15.66
2,22,3,535.124,25.76
2,22,4,539.215,28.1
2,22,5,553.092,23.28
2,22,6,593.905,29.13
2,22,7,658.711,36.49
2,22,8,685.107,40.4
2,22,9,626.387,44.01
2,22,10,565.907,38.43
2,22,11,538.688,41.02
2,22,12,551.77,48.8
2,22,13,557.596,48.58
2,22,14,623.374,55.27
2,22,15,674.218,57.74
2,22,16,705.728,55.29
2,22,17,723.89,55.66
2,22,18,757.605,57.28
2,22,19,751.169,58.08
2,22,20,719.42,51.8
2,22,21,691.871,55.6
2,22,22,658.232,48.61
2,22,23,612.139,36.24
2,22,24,564.957,20.93
2,23,1,534.052,15.27
2,23,2,516.444,8.18
2,23,3,509.185,24.76
2,23,4,505.836,30.93
2,23,5,519.217,32.55
2,23,6,554.934,20.99
2,23,7,616.266,34.83
2,23,8,659.223,32.04
2,23,9,627.753,47.69
2,23,10,526.722,34.62
2,23,11,477.136,32.24
2,23,12,468.752,32.29
2,23,13,481.797,18.75
2,23,14,535.399,18.41
2,23,15,545.176,-14.05
2,23,16,601.676,34.04
2,23,17,689.409,35.36
2,23,18,760.626,41.34
2,23,19,782.09,69.2
2,23,20,769.832,72.56
2,23,21,748.624,72.6
2,23,22,725.013,40.23
2,23,23,689.153,35.36
2,23,24,650.355,35.12
2,24,1,625.909,35.45
2,24,2,614.308,32.6
2,24,3,609.267,33.87
2,24,4,608.5,35.23
2,24,5,625.871,36.82
2,24,6,664.252,36.79
2,24,7,723.832,38.95
2,24,8,726.273,43.79
2,24,9,626.439,40.36
2,24,10,527.245,39.12
2,24,11,481.752,65.72
2,24,12,455.114,91.74
2,24,13,406.212,76.28
2,24,14,403.612,89.24
2,24,15,417.638,83.64
2,24,16,495.326,83.13
2,24,17,647.091,94.34
2,24,18,749.225,149.94
2,24,19,775.694,137.94
2,24,20,763.678,154.73
2,24,21,744.31,112.43
2,24,22,718.45,101.64
2,24,23,685.647,99.43
2,24,24,655.38,130.32
2,25,1,631.519,107.12
2,25,2,610.832,110.26
2,25,3,599.061,103.74
2,25,4,598.119,113.01
2,25,5,609.602,93.1
2,25,6,641.115,65.1
2,25,7,695.301,55.82
2,25,8,748.735,92.27
2,25,9,786.913,100.75
2,25,10,799.239,144.23
2,25,11,812.276,213.06
2,25,12,814.328,224.31
2,25,13,808.073,272.13
2,25,14,794.11,280.43
2,25,15,775.596,244.8
2,25,16,766.164,176.37
2,25,17,766.119,197.54
2,25,18,796.905,255.18
2,25,19,811.284,304.44
2,25,20,784.462,262.69
2,25,21,756.239,169.28
2,25,22,727.103,143.18
2,25,23,688.316,135.95
2,25,24,646.9,142.3
2,26,1,619.771,127.03
2,26,2,608.849,131.1
2,26,3,602.153,131.18
2,26,4,601.857,121.54
2,26,5,611.031,114.24
2,26,6,631.385,116.3
2,26,7,673.425,112.55
2,26,8,714.278,146.57
2,26,9,732.527,205.88
2,26,10,726.053,192.15
2,26,11,708.524,196.99
2,26,12,675.748,147.14
2,26,13,634.243,141.83
2,26,14,596.705,127.69
2,26,15,580.625,125.17
2,26,16,603.466,131.13
2,26,17,664.631,134.65
2,26,18,734.302,141.42
2,26,19,757.637,138.1
2,26,20,737.608,133.58
2,26,21,713.667,123.79
2,26,22,687.083,106.49
2,26,23,654.12,92.74
2,26,24,614.435,88.44
2,27,1,590.994,86.69
2,27,2,573.154,85.78
2,27,3,565.997,83.45
2,27,4,563.189,80.51
2,27,5,565.7,75.97
2,27,6,578.706,10.54
2,27,7,609.44,71.76
2,27,8,640.166,82.37
2,27,9,650.924,80.93
2,27,10,641.315,77.99
2,27,11,634.271,90.47
2,27,12,627.918,68.66
2,27,13,630.181,82.39
2,27,14,637.147,10.35
2,27,15,652.654,64.26
2,27,16,666.052,79.5
2,27,17,706.546,90.96
2,27,18,746.089,132.66
2,27,19,761.246,124.19
2,27,20,739.142,140.91
2,27,21,708.407,151.55
2,27,22,680.252,129.24
2,27,23,647.942,98.32
2,27,24,618.3,88.58
2,28,1,601.402,80.05
2,28,2,592.372,72.9
2,28,3,591.543,11.32
2,28,4,598.707,-2.11
2,28,5,614.593,64.76
2,28,6,652.785,44.81
2,28,7,721.75,82.4
2,28,8,755.459,84.25
2,28,9,726.676,65.21
2,28,10,681.366,6.1
2,28,11,637.695,84.02
2,28,12,599.289,69.52
2,28,13,565.683,30.37
2,28,14,550.793,-39.56
2,28,15,560.594,94.68
2,28,16,603.811,121.01
2,28,17,693.44,110.2
2,28,18,773.708,127.91
2,28,19,803.061,157.49
2,28,20,788.804,122.28
2,28,21,762.796,138.47
2,28,22,734.682,140.08
2,28,23,706.694,105.8
2,28,24,671.031,73.16
3,1,1,650.019,63.07
3,1,2,632.344,75.74
3,1,3,618.962,75.25
3,1,4,618.248,74.73
3,1,5,635.793,75.69
3,1,6,675.533,74.71
3,1,7,735,113.55
3,1,8,761.046,178.47
3,1,9,763.551,115.28
3,1,10,756.707,91.08
3,1,11,748.317,121.81
3,1,12,746.276,94.73
3,1,13,737.473,70.08
3,1,14,746.881,62.66
3,1,15,752.249,59.65
3,1,16,751.336,64.55
3,1,17,755.082,76.9
3,1,18,772.76,95.29
3,1,19,775.863,105.83
3,1,20,764.421,97.51
3,1,21,731.707,72.02
3,1,22,692.102,66.98
3,1,23,653.346,71.78
3,1,24,609.655,75.76
3,2,1,582.471,101.68
3,2,2,563.25,120.55
3,2,3,554.272,98.45
3,2,4,555.434,109.34
3,2,5,574.011,64.56
3,2,6,618.091,70.3
3,2,7,684.853,72.67
3,2,8,719.548,72.9
3,2,9,707.871,59.57
3,2,10,662.33,45.64
3,2,11,621.55,39.24
3,2,12,592.763,39.13
3,2,13,587.417,29.7
3,2,14,548.86,19.46
3,2,15,511.713,33.72
3,2,16,541.349,38.07
3,2,17,642.976,40.91
3,2,18,724.956,78.6
3,2,19,757.064,115.19
3,2,20,735.849,113.54
3,2,21,709.138,106.54
3,2,22,681.087,49.93
3,2,23,643.03,51.61
3,2,24,602.212,46.8
3,3,1,579.822,71.38
3,3,2,561.344,133.14
3,3,3,552.347,125.64
3,3,4,552.164,158.82
3,3,5,567.152,162.22
3,3,6,607.028,337.52
3,3,7,675.266,159.89
3,3,8,722.78,94.72
3,3,9,721.584,56.73
3,3,10,699.23,40.8
3,3,11,671.561,86.25
3,3,12,629.755,104.77
3,3,13,585.97,-10.34
3,3,14,574.578,81.03
3,3,15,583.227,96.82
3,3,16,612.535,105.56
3,3,17,675.007,136.74
3,3,18,752.078,149.06
3,3,19,776.839,128.47
3,3,20,775.383,138.48
3,3,21,755.408,171.41
3,3,22,733.137,137.19
3,3,23,701.518,151.47
3,3,24,662.66,138.3
3,4,1,640.796,121.63
3,4,2,628.437,125.27
3,4,3,624.934,113.22
3,4,4,632.311,115.63
3,4,5,646.002,118.03
3,4,6,690.79,149.86
3,4,7,760.808,210.07
3,4,8,746.911,173.11
3,4,9,670.397,93.36
3,4,10,605.265,76.85
3,4,11,559.384,89.94
3,4,12,521.66,75.98
3,4,13,504.054,75.58
3,4,14,510.854,65.97
3,4,15,533.282,63.56
3,4,16,596.469,64.22
3,4,17,674.914,87.97
3,4,18,754.737,141.71
3,4,19,774.878,106.6
3,4,20,762.283,129.08
3,4,21,737.167,114.35
3,4,22,723.375,127.56
3,4,23,685.04,99.21
3,4,24,646.312,94.12
3,5,1,621.979,98.25
3,5,2,604.973,97.55
3,5,3,598.978,92.21
3,5,4,595.404,76.91
3,5,5,601.906,77.3
3,5,6,618.498,102.02
3,5,7,651.51,126.67
3,5,8,635.376,103.91
3,5,9,579.192,74.02
3,5,10,519.044,23.59
3,5,11,469.112,36.69
3,5,12,433.303,36.87
3,5,13,404.435,35.29
3,5,14,437.523,34.33
3,5,15,493.863,36.14
3,5,16,557.461,38.84
3,5,17,619.972,39.48
3,5,18,693.171,43.91
3,5,19,721.309,48.41
3,5,20,697.294,51.72
3,5,21,671.562,42.6
3,5,22,654.297,44.66
3,5,23,622.976,44.79
3,5,24,583.136,42.49
3,6,1,555.821,41.07
3,6,2,537.347,44.56
3,6,3,525.925,43.32
3,6,4,522.74,45.92
3,6,5,522.798,53.02
3,6,6,537.422,44.38
3,6,7,562.821,40.98
3,6,8,595.385,36.66
3,6,9,641.145,40.54
3,6,10,669.144,71.58
3,6,11,661.355,71.01
3,6,12,567.544,73.02
3,6,13,395.729,39.95
3,6,14,315.402,19.52
3,6,15,345.051,27.04
3,6,16,439.14,34.28
3,6,17,571.021,36.61
3,6,18,655.094,43.14
3,6,19,683.285,70.69
3,6,20,660.438,42.84
3,6,21,632.826,38.98
3,6,22,597.811,37.27
3,6,23,558.781,48.63
3,6,24,521.761,36.72
3,7,1,502.817,36.03
3,7,2,493.132,36.44
3,7,3,490.775,35.85
3,7,4,492.642,36.59
3,7,5,510.47,38.09
3,7,6,558.338,41.12
3,7,7,632.967,35.61
3,7,8,661.992,36.07
3,7,9,644.784,36.83
3,7,10,668.908,48.04
3,7,11,666.578,47.88
3,7,12,653.383,42.48
3,7,13,677.179,40.83
3,7,14,694.606,56.2
3,7,15,703.027,48.6
3,7,16,707.236,51.76
3,7,17,721.497,60.1
3,7,18,741.538,65.27
3,7,19,741.283,62.04
3,7,20,712.742,60.98
3,7,21,681.394,47.45
3,7,22,634.475,45.93
3,7,23,591.389,38.3
3,7,24,557.104,38.58
3,8,1,535.44,43.82
3,8,2,524.262,41.68
3,8,3,520.898,39.39
3,8,4,523.422,37.17
3,8,5,541.104,39.53
3,8,6,590.463,37.59
3,8,7,664.701,51.53
3,8,8,697.953,49.07
3,8,9,651.219,35.33
3,8,10,544.258,16.57
3,8,11,469.137,23.02
3,8,12,431.85,29.62
3,8,13,377.951,17.18
3,8,14,349.913,10.21
3,8,15,361.559,9.72
3,8,16,443.566,33.16
3,8,17,588.622,37.57
3,8,18,719.53,46.52
3,8,19,758.605,82.59
3,8,20,740.84,76.64
3,8,21,714.458,55.09
3,8,22,691.843,43.28
3,8,23,647.523,39.24
3,8,24,607.54,41.21
3,9,1,583.305,43.89
3,9,2,569.234,43.94
3,9,3,558.006,41.62
3,9,4,559.088,41.71
3,9,5,575.359,38.51
3,9,6,617.576,38.1
3,9,7,684.937,43.69
3,9,8,705.466,47.52
3,9,9,676.641,43.95
3,9,10,622.128,44.5
3,9,11,621.45,45.66
3,9,12,636.644,48.78
3,9,13,620.76,49.73
3,9,14,633.053,51.17
3,9,15,651.111,60.07
3,9,16,674.286,53.23
3,9,17,705.152,53.08
3,9,18,744.084,52.98
3,9,19,758.902,55.44
3,9,20,731.76,62.85
3,9,21,700.789,57.15
3,9,22,670.327,54.03
3,9,23,629.654,48.46
3,9,24,590.467,43.99
3,10,1,571.307,41.42
3,10,2,556.015,42.42
3,10,3,550.3,41.13
3,10,4,554.389,42.9
3,10,5,571.38,44.26
3,10,6,613.909,55.22
3,10,7,681.088,70.37
3,10,8,693.841,68.58
3,10,9,628.335,63.16
3,10,10,523.17,51.9
3,10,11,437.664,36.88
3,10,12,379.971,33.23
3,10,13,339.807,18.1
3,10,14,327.169,29.7
3,10,15,347.416,31.26
3,10,16,432.882,31.83
3,10,17,575.17,35.16
3,10,18,689.186,45.05
3,10,19,730.311,42.58
3,10,20,714.833,51.66
3,10,21,692.443,48.16
3,10,22,661.313,41.63
3,10,23,622.129,38.77
3,10,24,582.493,38.14
3,11,1,561.056,40.04
3,11,2,546.029,40.83
3,11,3,540.526,38.57
3,11,4,542.318,41.35
3,11,5,558.623,51.05
3,11,6,604.252,51.05
3,11,7,669.442,64.79
3,11,8,671.967,41.61
3,11,9,606.633,37.47
3,11,10,584.985,33.62
3,11,11,570.428,36.1
3,11,12,520.885,37.06
3,11,13,476.216,35.49
3,11,14,468.954,34.24
3,11,15,518.389,34.54
3,11,16,556.511,35.3
3,11,17,608.252,34.36
3,11,18,688.32,38.07
3,11,19,715.171,39.24
3,11,20,696.717,39.55
3,11,21,674.403,39.59
3,11,22,653.1,37.75
3,11,23,618.493,37.13
3,11,24,573.979,37.73
3,12,1,544.659,37.3
3,12,2,523.914,39.95
3,12,3,515.567,40.56
3,12,4,510.681,41.18
3,12,5,514.678,40.74
3,12,6,536.043,41.42
3,12,7,575.046,36.76
3,12,8,621.802,36.22
3,12,9,655.354,46.59
3,12,10,688.332,50.21
3,12,11,713.345,94.06
3,12,12,727.347,106.64
3,12,13,731.213,109.19
3,12,14,720.286,121
3,12,15,706.38,124.41
3,12,16,709.015,80.71
3,12,17,728.465,94.44
3,12,18,751.124,128.75
3,12,19,766.991,123.66
3,12,20,736.266,99.62
3,12,21,706.785,122.38
3,12,22,674.743,121.75
3,12,23,643.3,118.48
3,12,24,606.819,77.24
3,13,1,583.896,114.83
3,13,2,568.974,82.94
3,13,4,565.532,80.73
3,13,5,566.804,110.81
3,13,6,576.613,90.99
3,13,7,600.14,91.99
3,13,8,636.985,111.1
3,13,9,670.516,82.77
3,13,10,683.026,79.47
3,13,11,673.513,72.6
3,13,12,657.812,71.49
3,13,13,623.575,54.16
3,13,14,587.914,52.93
3,13,15,564.866,50.62
3,13,16,555.533,37.94
3,13,17,577.911,51.68
3,13,18,645.494,79.89
3,13,19,703.519,96.03
3,13,20,731.53,134.6
3,13,21,715.233,133.25
3,13,22,681.052,105.51
3,13,23,639.727,74.98
3,13,24,598.576,112.56
3,14,1,568.445,75.27
3,14,2,555.679,96.82
3,14,3,545.76,71.89
3,14,4,547.178,72.61
3,14,5,556.106,103.59
3,14,6,589.92,111.69
3,14,7,655.646,124.42
3,14,8,711.971,132.59
3,14,9,715.54,118.66
3,14,10,679.37,79.98
3,14,11,638.927,43.48
3,14,12,577.317,39.26
3,14,13,504.467,34.88
3,14,14,445.679,24.08
3,14,15,393.814,19.69
3,14,16,388.997,31.64
3,14,17,445.581,35.94
3,14,18,578.239,38.21
3,14,19,672.429,48.97
3,14,20,693.551,72.13
3,14,21,675.648,51.11
3,14,22,646.603,39.9
3,14,23,602.503,38.82
3,14,24,560.745,36.81
3,15,1,535.482,37.43
3,15,2,519.418,38.1
3,15,3,505.235,38.66
3,15,4,505.217,39.82
3,15,5,516.772,41
3,15,6,557.008,41.77
3,15,7,626.114,55.81
3,15,8,674.63,72.95
3,15,9,650.231,68.5
3,15,10,587.945,51.02
3,15,11,528.055,38.06
3,15,12,449.3,37.28
3,15,13,431.173,34.93
3,15,14,443.829,33.76
3,15,15,468.318,32.52
3,15,16,538.07,33.65
3,15,17,588.189,35.45
3,15,18,641.186,42.51
3,15,19,679.259,39.91
3,15,20,685.722,62.02
3,15,21,663.464,47.85
3,15,22,631.899,55.18
3,15,23,588.614,41.97
3,15,24,547.297,39.2
3,16,1,521.627,40.17
3,16,2,503.86,38.84
3,16,3,494.974,38.53
3,16,4,492.858,38.81
3,16,5,507.452,41.07
3,16,6,547.597,36.84
3,16,7,620.825,52.17
3,16,8,674.266,75.55
3,16,9,657.943,59.51
3,16,10,594.34,52.62
3,16,11,511.107,38.16
3,16,12,398.02,33.65
3,16,13,311.315,29.13
3,16,14,281.918,-34.83
3,16,15,288.398,-25.8
3,16,16,378.883,-9.21
3,16,17,452.412,30.11
3,16,18,544.119,35.15
3,16,19,638.022,50.14
3,16,20,666.782,34.78
3,16,21,650.891,38.15
3,16,22,620.265,40.53
3,16,23,579.369,42.7
3,16,24,537.5,47.1
3,17,1,514.445,35.8
3,17,2,497.72,32.36
3,17,3,489.857,31.86
3,17,4,489.96,30.74
3,17,5,500.269,30.29
3,17,6,539.42,28.99
3,17,7,612.485,32.28
3,17,8,655.397,40.05
3,17,9,586.249,45.48
3,17,10,478.214,50.98
3,17,11,403.748,37.45
3,17,12,364.777,35.97
3,17,13,344.716,36.25
3,17,14,356.737,37.88
3,17,15,381.634,36.4
3,17,16,404.919,36.39
3,17,17,462.17,45.27
3,17,18,559.794,48.07
3,17,19,635.57,53.9
3,17,20,660.768,51.34
3,17,21,645.749,38.87
3,17,22,618.258,47.12
3,17,23,575.605,38.98
3,17,24,533.689,36.14
3,18,1,506.915,37.34
3,18,2,492.834,33.27
3,18,3,482.931,32.6
3,18,4,481.967,32.83
3,18,5,491.23,34.72
3,18,6,528.907,32.28
3,18,7,596.217,38.35
3,18,8,645.631,52.61
3,18,9,618.225,44.89
3,18,10,540.473,33.68
3,18,11,460.422,32.61
3,18,12,422.988,29.71
3,18,13,429.749,28.68
3,18,14,438.444,28.46
3,18,15,481.664,29.33
3,18,16,539.297,32.15
3,18,17,586.764,33.83
3,18,18,617.677,41.93
3,18,19,633.882,56.86
3,18,20,643.302,56.59
3,18,21,622.329,48.61
3,18,22,602.735,46.5
3,18,23,566.331,38.24
3,18,24,525.256,40.53
3,19,1,496.751,39.06
3,19,2,482.51,40.14
3,19,3,473.448,30.86
3,19,4,469.198,35.33
3,19,5,473.873,43.7
3,19,6,491.459,34.23
3,19,7,527.03,30.04
3,19,8,574.768,29.73
3,19,9,620.533,31.3
3,19,10,635.056,32.45
3,19,11,620.468,35.47
3,19,12,595.789,34.3
3,19,13,575.54,33.96
3,19,14,559.527,35.62
3,19,15,555.001,34.82
3,19,16,561.46,33.61
3,19,17,580.189,33.36
3,19,18,621.313,33.82
3,19,19,644.36,35.38
3,19,20,645.896,37.8
3,19,21,622.537,36.8
3,19,22,596.785,37.24
3,19,23,564.928,37.49
3,19,24,525.984,46.74
3,20,1,495.572,43.06
3,20,2,477.146,42.15
3,20,3,468.879,36.88
3,20,4,463.996,39.22
3,20,5,468.928,39.97
3,20,6,481.705,33.19
3,20,7,512.91,31.85
3,20,8,546.654,34.41
3,20,9,567.999,36.07
3,20,10,583.23,41.3
3,20,11,587.199,32.95
3,20,12,585.79,31.96
3,20,13,584.692,35.75
3,20,14,588.908,38.54
3,20,15,598.757,35.75
3,20,16,607.585,37.75
3,20,17,627.091,45.82
3,20,18,642.814,56.72
3,20,19,667.843,51.92
3,20,20,676.996,58.53
3,20,21,651.236,56.36
3,20,22,617.856,49.86
3,20,23,577.629,38.84
3,20,24,539.713,32.31
3,21,1,515.585,33.85
3,21,2,502.409,35.25
3,21,3,495.853,37.09
3,21,4,496.243,43.32
3,21,5,511.621,45.31
3,21,6,555.054,47.42
3,21,7,631.869,56.56
3,21,8,673.65,56.79
3,21,9,605.349,35.36
3,21,10,512.158,32.2
3,21,11,439.299,31.47
3,21,12,437.248,30.53
3,21,13,399.963,31.19
3,21,14,377.984,27.81
3,21,15,377.012,27.03
3,21,16,425.105,21.37
3,21,17,473.955,31.22
3,21,18,571.642,41.38
3,21,19,664.287,54.97
3,21,20,695.977,57.77
3,21,21,677.855,59.11
3,21,22,644.795,52.49
3,21,23,599.61,40.23
3,21,24,558.952,34.98
3,22,1,533.85,33.76
3,22,2,519.512,37.14
3,22,3,501.796,33.55
3,22,4,506.609,39.88
3,22,5,522.862,36.19
3,22,6,567.449,49.84
3,22,7,643.226,60.78
3,22,8,673.415,79.33
3,22,9,570.22,53.89
3,22,10,443.044,28.95
3,22,11,375.532,26.78
3,22,12,343.634,14.57
3,22,13,323.29,27.05
3,22,14,320.935,25.59
3,22,15,324.927,10.31
3,22,16,356.184,-2.62
3,22,17,430.96,20.31
3,22,18,565.326,40.08
3,22,19,675.349,62.53
3,22,20,712.274,70.38
3,22,21,693.547,66.32
3,22,22,660.81,51.32
3,22,23,617.927,39.41
3,22,24,575.746,37.27
3,23,1,551.19,34.5
3,23,2,538.223,33.87
3,23,3,533.444,35.69
3,23,4,534.744,36.49
3,23,5,549.668,35.56
3,23,6,593.643,35.7
3,23,7,671.695,52.61
3,23,8,694.005,71.35
3,23,9,582.664,42.62
3,23,10,462.61,33.85
3,23,11,378.897,34.77
3,23,12,366.387,35.61
3,23,13,335.572,37.08
3,23,14,361.418,36.71
3,23,15,376.019,36.41
3,23,16,512.06,37.52
3,23,17,521.925,43.75
3,23,18,581.653,50.05
3,23,19,657.544,52.79
3,23,20,685.875,71.77
3,23,21,667.039,50.5
3,23,22,635.998,45.17
3,23,23,595.226,40.2
3,23,24,551.741,36.49
3,24,1,528.005,37.28
3,24,2,514.306,35.45
3,24,3,507.961,35.34
3,24,4,510.587,38.82
3,24,5,525.326,38.69
3,24,6,568.133,37.72
3,24,7,638.496,40.48
3,24,8,697.341,54.19
3,24,9,710.696,52.32
3,24,10,697.33,55.3
3,24,11,670.31,57.61
3,24,12,597.76,63.31
3,24,13,562.378,58.83
3,24,14,575.368,57.36
3,24,15,574.257,56.3
3,24,16,611.9,50.49
3,24,17,656.788,46.35
3,24,18,683.782,59.51
3,24,19,699.313,62.29
3,24,20,697.584,57.89
3,24,21,675.757,52.44
3,24,22,643.984,55.41
3,24,23,601.741,61.72
